day,energy_sum,NoOfHouse,avg_energy,temperatureMax,windBearing,dewPoint,cloudCover,windSpeed,pressure,apparentTemperatureHigh,visibility,humidity,apparentTemperatureLow,apparentTemperatureMax,uvIndex,temperatureLow,temperatureMin,temperatureHigh,apparentTemperatureMin,moonPhase,IsBankHoliday
2013-11-08,54497.77499560008,5168,10.545235099767817,11.0,235,6.02,0.5,2.0,1005.53,11.0,12.1,0.9,1.24,11.0,1.0,3.28,5.29,11.0,2.54,0.18,0
2013-11-09,58506.74099840004,5168,11.320963815479884,7.06,236,4.11,0.41,1.9,1006.05,7.04,11.43,0.9,1.51,7.04,1.0,4.79,3.28,7.06,1.24,0.22,1
2013-11-10,58605.92600329998,5051,11.602836270698868,9.22,301,2.49,0.18,2.61,1015.79,7.3,12.68,0.79,0.71,7.3,1.0,2.53,2.58,9.22,0.71,0.26,1
2013-11-11,56967.406999299936,5162,11.03591766743509,12.63,185,7.8,0.65,3.65,1022.52,12.11,7.81,0.91,8.51,12.63,1.0,9.79,2.53,12.11,1.21,0.29,0
2013-11-12,53577.72300200018,5144,10.415576011275308,13.11,313,8.19,0.56,2.26,1026.13,12.36,9.91,0.85,0.39,13.11,1.0,2.11,6.08,12.36,4.61,0.33,0
2013-11-13,55166.72699170003,5161,10.689154619589234,9.94,234,3.22,0.45,2.3,1032.0,9.09,12.99,0.82,4.07,9.09,1.0,6.54,2.11,9.94,0.39,0.37,0
2013-11-14,54712.224006100034,5116,10.694336201348717,9.62,294,3.61,0.32,4.6,1023.75,6.61,13.18,0.74,1.74,6.61,1.0,4.65,5.18,9.62,2.32,0.4,0
2013-11-15,55778.28399389989,5155,10.820229678739066,9.25,345,1.52,0.27,2.57,1032.71,7.41,13.12,0.72,-0.1,7.41,1.0,1.38,3.33,9.25,1.74,0.43,0
2013-11-16,58469.961993,5161,11.32919240321643,9.14,272,3.66,0.35,1.4,1031.84,7.92,9.66,0.87,7.59,8.36,1.0,7.59,1.38,9.14,-0.1,0.47,1
2013-11-17,61370.39699680012,5160,11.893487790077542,9.57,23,6.73,1.0,0.87,1024.24,9.57,6.41,0.87,8.08,9.57,1.0,8.08,8.28,9.57,7.78,0.5,1
2013-11-18,56899.826998199904,5142,11.065699532905466,9.3,278,7.23,0.98,1.77,1010.92,8.46,5.39,0.92,-1.13,8.54,1.0,2.19,7.37,9.3,5.02,0.53,0
2013-11-19,56913.13099490005,5120,11.115845897441416,6.78,314,-0.34,0.19,3.57,1013.76,2.24,13.5,0.74,-4.81,4.33,1.0,-1.27,0.6,5.73,-2.23,0.56,0
2013-11-20,60990.7349992,5150,11.842861164893204,6.38,263,0.72,0.52,3.41,1003.95,3.21,12.18,0.85,-0.77,3.21,1.0,3.12,-1.27,6.38,-4.81,0.59,0
2013-11-21,59206.07700639992,5092,11.627273567635491,7.91,13,1.82,0.48,4.83,1004.26,4.39,11.96,0.78,0.0,4.39,1.0,3.52,3.12,7.91,-0.77,0.62,0
2013-11-22,59296.5230042001,5145,11.525077357473295,7.89,4,1.52,0.27,4.31,1017.66,4.74,12.36,0.76,0.61,4.74,1.0,3.41,3.52,7.89,0.0,0.65,0
2013-11-23,60619.17499900007,5134,11.807396766458915,7.41,356,2.72,0.46,3.37,1024.21,4.72,11.2,0.82,3.62,4.72,1.0,6.14,3.41,7.41,0.61,0.68,1
2013-11-24,63512.30400660002,5104,12.443633230133232,8.02,359,3.17,0.77,3.55,1030.42,5.55,11.78,0.78,1.89,5.55,1.0,4.54,5.06,8.02,2.69,0.71,1
2013-11-25,59035.88799910009,5100,11.575664313549037,7.29,349,2.08,0.73,3.33,1037.52,4.63,12.17,0.77,1.41,4.63,1.0,2.98,4.54,7.29,1.89,0.74,0
2013-11-26,58690.26299999997,5116,11.471904417513677,7.23,315,0.86,0.47,2.17,1038.71,5.77,12.63,0.72,4.12,5.77,1.0,5.78,2.93,7.23,1.08,0.77,0
2013-11-27,57836.068997500086,5103,11.33373878061926,10.32,276,6.37,0.88,1.35,1033.95,10.32,6.76,0.89,8.38,10.32,1.0,8.58,5.78,10.32,4.12,0.81,0
2013-11-28,56214.63500499983,5085,11.054992134709897,9.9,324,6.94,0.96,1.23,1034.64,9.38,6.34,0.87,5.31,9.38,0.0,8.04,8.08,9.9,7.97,0.84,0
2013-11-29,56011.37599359993,5086,11.012854108061331,10.18,280,4.59,0.62,4.4,1026.65,10.18,11.02,0.77,2.75,10.18,1.0,6.21,6.56,10.18,2.99,0.87,0
2013-11-30,58944.01099770004,5103,11.550854594885369,8.38,330,2.1,0.5,3.68,1027.3,6.01,12.46,0.73,0.21,6.01,1.0,2.43,3.53,8.38,2.19,0.91,1
2013-12-01,62722.81699879992,5111,12.272122285032268,9.42,308,3.48,0.55,1.02,1032.9,8.59,11.59,0.83,6.37,8.59,1.0,7.26,2.43,9.42,0.21,0.94,1
2013-12-02,56997.59099540004,5064,11.255448458807274,9.42,50,4.41,0.86,1.36,1033.95,8.79,10.7,0.79,4.94,8.79,0.0,6.34,6.59,9.42,6.24,0.98,0
2013-12-03,58358.94599139998,5111,11.418302874466832,7.22,304,1.56,0.97,0.96,1029.5,6.44,11.99,0.72,1.58,7.22,0.0,3.66,3.66,6.44,1.58,0.02,0
2013-12-04,58147.149995000065,5114,11.370189674423164,8.91,276,2.22,0.56,2.87,1029.19,6.66,12.25,0.77,-2.54,6.66,1.0,1.08,2.35,8.91,-0.58,0.06,0
2013-12-05,59316.80199980027,5010,11.839681037884286,10.29,262,0.94,0.44,6.12,1023.72,10.29,13.37,0.73,-1.27,10.29,1.0,2.73,1.08,10.29,-2.54,0.09,0
2013-12-06,59163.394997899966,5090,11.62345677758349,7.85,279,0.71,0.38,3.92,1027.65,5.72,12.67,0.7,4.02,5.72,1.0,6.55,2.73,7.85,-1.27,0.13,0
2013-12-07,60470.861995800005,5065,11.938965843198421,8.72,250,5.06,0.47,3.71,1026.6,6.32,11.78,0.85,2.53,6.32,1.0,5.09,6.55,8.72,4.02,0.17,1
2013-12-08,61709.91500959994,5100,12.099983335215676,11.24,241,5.36,0.35,4.56,1025.35,11.24,12.87,0.83,3.22,11.24,1.0,6.01,5.09,11.24,2.53,0.2,1
2013-12-09,56886.46299799985,5058,11.246829378805822,11.01,227,5.74,0.32,2.69,1028.84,11.01,10.73,0.89,2.06,11.01,1.0,2.06,5.06,11.01,3.17,0.24,0
2013-12-10,58124.48900389987,5102,11.392490984692252,9.03,173,3.99,0.23,1.35,1031.32,7.65,4.49,0.91,0.5,7.65,1.0,2.06,2.06,9.03,2.06,0.28,0
2013-12-11,59732.53500029995,5093,11.72835951311603,6.4,130,2.51,0.03,1.45,1029.46,6.34,3.48,0.93,-0.88,6.34,1.0,1.52,2.06,6.4,0.46,0.31,0
2013-12-12,57827.96599740021,4947,11.689501919830244,8.98,185,4.39,0.16,2.28,1024.86,7.28,3.14,0.94,5.49,7.28,1.0,7.23,1.52,8.98,-0.88,0.35,0
2013-12-13,58068.09799620014,5089,11.410512477146813,11.73,199,7.79,0.51,3.44,1019.67,11.73,9.45,0.85,1.16,11.73,1.0,3.79,8.15,11.73,5.42,0.38,0
2013-12-14,59894.2029941001,5099,11.746264560521691,11.33,218,5.16,0.35,5.45,1022.45,11.33,12.73,0.81,6.2,11.33,1.0,8.11,3.79,11.33,1.16,0.41,1
2013-12-15,62572.518996100094,5097,12.276342749872493,12.54,207,9.59,0.68,6.12,1019.25,12.44,9.14,0.91,11.64,12.54,0.0,11.64,8.11,12.44,6.2,0.44,1
2013-12-16,56890.27800310005,5086,11.18566221059773,12.89,218,9.68,0.88,5.57,1016.66,12.89,10.36,0.89,2.72,12.89,0.0,4.61,7.95,12.89,6.56,0.47,0
2013-12-17,57929.11700050017,5095,11.369797252306215,7.4,58,4.36,0.6,1.29,1021.59,5.72,9.61,0.9,2.42,7.08,0.0,5.01,4.61,6.48,2.72,0.51,0
2013-12-18,57533.43100360019,5081,11.323249557882344,10.29,194,6.47,0.64,5.85,1007.83,10.27,9.7,0.88,2.06,10.29,0.0,5.14,5.01,10.27,2.42,0.54,0
2013-12-19,57276.593004499984,4996,11.46449019305444,9.7,229,3.06,0.36,3.99,1002.06,5.72,13.89,0.78,-0.66,7.07,1.0,2.63,3.68,8.19,0.55,0.57,0
2013-12-20,58641.94899300008,5097,11.505189129487949,10.42,219,3.15,0.36,5.52,1018.73,6.39,13.82,0.79,5.58,10.42,1.0,9.41,2.63,9.69,-0.66,0.6,0
2013-12-21,61700.19400370003,5085,12.133764799154381,11.95,213,8.34,0.86,8.91,1012.62,11.95,9.66,0.86,5.14,11.95,0.0,7.96,9.41,11.95,5.58,0.63,1
2013-12-22,60542.801000500025,5063,11.957890776318393,10.07,234,3.57,0.25,5.66,1009.77,10.07,12.68,0.73,1.58,10.07,1.0,4.81,4.81,10.07,1.58,0.66,1
2013-12-23,61175.89899900001,5084,12.033024980133755,11.95,199,6.53,0.58,8.48,998.59,11.33,9.98,0.84,5.19,11.95,0.0,8.23,5.14,11.33,2.07,0.69,0
2013-12-24,60357.000000099884,5041,11.97321959930567,11.93,212,5.42,0.4,6.67,979.52,6.08,10.86,0.81,0.23,11.93,1.0,3.93,5.43,9.07,2.68,0.72,0
2013-12-25,63875.467991000085,5087,12.55660860841362,7.19,194,2.57,0.03,2.47,984.66,4.9,12.36,0.85,0.38,4.98,1.0,2.87,3.74,7.19,0.23,0.75,1
2013-12-26,58740.48000300006,5032,11.673386328100172,7.64,219,2.86,0.49,2.27,995.06,1.93,9.8,0.92,1.46,4.53,0.0,4.29,2.87,4.29,-0.06,0.78,1
2013-12-27,59355.53299630007,5082,11.679561785970105,10.99,214,4.83,0.37,7.86,986.81,10.41,11.43,0.75,1.22,10.99,1.0,4.27,7.47,10.41,3.68,0.82,0
2013-12-28,57994.91300009992,5094,11.38494562232036,7.81,230,1.72,0.11,3.17,997.47,5.34,13.45,0.77,-2.77,5.34,1.0,0.72,2.86,7.81,0.77,0.85,1
2013-12-29,60649.20499499991,5055,11.997864489614226,7.56,230,1.34,0.12,3.07,1014.89,4.44,14.08,0.84,2.39,4.44,1.0,5.23,0.72,7.15,-2.77,0.89,1
2013-12-30,59379.19899950011,5011,11.84977030522852,10.22,201,5.98,0.55,6.58,1010.88,10.22,11.35,0.83,4.21,10.22,0.0,6.4,6.4,10.22,4.21,0.93,0
2013-12-31,60547.23100570011,5080,11.91874626096459,10.36,185,5.77,0.59,4.72,1004.27,10.36,12.13,0.85,2.79,10.36,0.0,5.77,5.77,10.36,2.79,0.96,0
2014-01-02,56892.4659979998,5074,11.212547496649547,10.75,215,6.02,0.4,4.89,993.31,10.27,12.23,0.82,4.91,10.75,1.0,8.54,6.54,10.27,3.36,0.04,0
2014-01-03,58525.46100049986,5083,11.513960456521712,10.49,217,5.08,0.4,7.66,994.51,10.14,10.93,0.78,2.77,10.49,1.0,7.04,7.01,10.14,2.77,0.08,0
2014-01-04,60479.319994400095,5031,12.021331742079129,9.58,203,5.21,0.61,4.46,993.71,6.66,11.27,0.84,-0.88,6.66,0.0,1.72,4.06,9.58,1.16,0.12,1
2014-01-05,63729.61100180008,5050,12.619724950851502,11.96,192,3.88,0.44,4.4,1000.02,5.02,11.67,0.87,5.02,11.96,1.0,8.78,1.72,8.78,-0.88,0.15,1
2014-01-06,57365.495997000035,5009,11.452484726891601,12.57,217,7.64,0.58,8.3,994.61,12.37,10.67,0.78,10.23,12.57,1.0,10.23,9.34,12.37,5.91,0.19,0
2014-01-07,57253.94899079989,5083,11.26381054314379,11.38,218,6.63,0.59,7.3,1003.19,11.38,11.36,0.78,4.53,11.38,1.0,7.37,8.98,11.38,5.34,0.22,0
2014-01-08,56028.01099830005,5065,11.061798815064176,11.62,204,7.02,0.5,4.15,1011.94,11.62,11.99,0.85,5.8,11.62,1.0,9.25,7.37,11.62,4.53,0.26,0
2014-01-09,54612.605005300196,4919,11.102379549766253,12.01,245,4.86,0.39,6.03,1006.3,10.29,12.63,0.77,0.34,12.01,1.0,2.68,4.86,10.29,1.6,0.29,0
2014-01-10,57061.47999799997,5059,11.279201422810827,10.14,219,4.11,0.4,3.56,1014.26,10.14,13.0,0.85,3.99,10.14,1.0,7.16,2.68,10.14,0.34,0.33,0
2014-01-11,58134.19100810001,5044,11.525414553548773,8.59,263,3.31,0.2,2.68,1018.51,5.91,12.05,0.81,-1.79,5.91,1.0,0.38,1.02,8.41,1.02,0.36,1
2014-01-12,64434.219997899934,5040,12.784567459900781,8.91,147,2.78,0.46,3.25,1016.63,4.08,8.27,0.9,2.68,6.06,1.0,5.42,0.38,7.06,-1.79,0.39,1
2014-01-13,57524.78999640006,5051,11.388792317640084,9.72,207,4.52,0.37,4.0,1005.09,6.5,12.44,0.83,-1.16,6.98,1.0,2.05,5.42,9.01,2.68,0.42,0
2014-01-14,57099.20598849998,5022,11.369814016029467,6.82,247,1.69,0.29,2.5,1004.33,4.1,13.08,0.81,2.59,4.15,1.0,5.11,2.05,6.82,-1.16,0.45,0
2014-01-15,56036.97900010001,4993,11.223108151432006,11.19,198,7.91,0.77,4.63,998.57,11.19,9.85,0.9,5.64,11.19,1.0,7.94,6.41,11.19,2.89,0.48,0
2014-01-16,55394.23801179997,5047,10.975676245650876,10.72,191,6.13,0.58,5.01,990.5,10.17,11.72,0.83,2.83,10.72,1.0,6.43,7.27,10.17,3.91,0.52,0
2014-01-17,55944.20899870004,5006,11.175431282201368,8.47,201,5.32,0.47,4.68,990.8,5.71,11.7,0.87,4.62,5.71,1.0,6.59,6.43,8.47,2.83,0.54,0
2014-01-18,57725.73599659994,4984,11.582210272191,9.99,143,5.81,0.35,4.34,991.61,7.53,11.81,0.83,5.27,7.53,1.0,7.47,7.58,9.99,4.83,0.57,1
2014-01-19,53192.224999800026,4442,11.97483678518686,9.37,203,3.55,0.33,1.72,995.52,7.39,12.54,0.8,1.3,7.39,1.0,1.3,3.34,8.04,2.11,0.6,1
2014-01-20,51514.088996100014,4486,11.483301158292468,8.44,211,2.59,0.17,0.2,1007.71,8.44,9.64,0.89,1.97,8.44,1.0,1.97,1.3,8.44,1.3,0.63,0
2014-01-21,57536.88900430006,5050,11.39344336718813,7.66,157,2.76,0.37,2.19,1010.13,6.26,6.36,0.89,2.42,6.26,1.0,5.76,1.97,7.66,1.97,0.66,0
2014-01-22,56234.14000109989,5047,11.142092332296393,10.02,196,5.54,0.69,2.13,1006.71,10.02,10.2,0.87,0.68,10.02,1.0,3.35,6.12,10.02,3.08,0.7,0
2014-01-23,56479.71800550013,4987,11.325389614096677,8.44,270,2.54,0.32,3.98,1012.39,4.93,11.49,0.82,0.19,4.93,1.0,2.76,3.35,8.44,0.25,0.73,0
2014-01-24,57720.093999699995,5055,11.418416221503461,8.01,166,2.88,0.54,2.43,1013.91,5.72,11.99,0.83,4.28,5.72,1.0,6.98,2.76,8.01,0.19,0.76,0
2014-01-25,58745.09700380002,5056,11.618887856764244,11.77,254,5.34,0.44,4.0,1012.46,11.77,8.71,0.83,1.29,11.77,1.0,4.25,5.68,11.77,1.76,0.8,1
2014-01-26,64026.54199689989,5035,12.716294339006929,9.03,233,2.39,0.4,4.55,1002.1,5.99,11.97,0.79,-2.02,5.99,1.0,2.56,3.26,9.03,-1.3,0.84,1
2014-01-27,59413.19800580004,5050,11.76498970411882,7.95,234,1.44,0.38,5.29,989.87,4.34,12.68,0.79,1.43,4.34,1.0,4.81,2.56,7.95,-2.02,0.87,0
2014-01-28,56981.22500669976,5017,11.357629062527359,9.12,180,3.59,0.61,4.32,985.33,6.34,11.94,0.83,1.21,6.34,1.0,4.76,5.03,9.12,1.96,0.91,0
2014-01-29,59018.384001999926,4999,11.806038008001586,5.46,97,3.05,0.93,4.25,993.99,1.36,9.53,0.9,0.36,2.53,1.0,3.66,3.72,4.79,0.18,0.95,0
2014-01-30,58977.00699820012,5042,11.697145378460952,5.94,65,3.08,0.81,1.52,1001.76,5.86,6.63,0.91,0.29,5.86,1.0,1.97,3.0,5.94,0.61,0.98,0
2014-01-31,59902.18899679994,5046,11.871222551882667,8.83,177,3.93,0.73,4.74,998.51,3.13,7.08,0.91,1.1,5.27,1.0,4.83,1.97,7.08,0.29,0.03,0
2014-02-01,58643.2989969998,4985,11.76395165436305,9.72,217,3.18,0.19,6.97,990.08,4.27,11.6,0.76,2.81,6.86,1.0,6.24,4.83,8.32,1.1,0.06,1
2014-02-02,60860.99999650004,5034,12.089988080353603,9.3,221,2.63,0.22,4.75,1005.39,6.48,12.89,0.72,2.02,6.48,1.0,4.97,5.79,9.3,3.21,0.1,1
2014-02-03,56364.65300110025,4992,11.290996194130658,7.99,139,2.86,0.47,4.92,1003.89,4.59,12.5,0.79,1.12,4.59,1.0,4.22,4.97,7.99,1.96,0.13,0
2014-02-04,55882.83899119999,5025,11.12096298332338,8.88,172,2.69,0.42,5.3,996.87,5.63,12.05,0.75,1.03,5.63,1.0,5.54,4.22,8.88,1.12,0.17,0
2014-02-05,57021.66999890013,4996,11.413464771597303,9.64,193,4.06,0.73,7.86,982.2,5.86,10.91,0.77,3.56,5.86,1.0,7.01,5.54,9.64,1.03,0.2,0
2014-02-06,57546.24200510016,5015,11.474823929232334,9.81,198,4.96,0.67,4.98,989.9,6.87,10.53,0.82,-0.86,7.34,1.0,4.13,5.86,9.77,1.96,0.24,0
2014-02-07,55117.577003100014,5015,10.990543769312067,9.81,235,4.16,0.63,3.98,988.77,5.7,10.85,0.79,3.65,8.44,1.0,7.03,4.13,8.97,-0.86,0.27,0
2014-02-08,58045.933999100365,5020,11.562935059581745,9.13,207,3.99,0.47,8.53,979.25,5.08,11.2,0.77,1.84,5.67,1.0,6.69,6.81,9.01,2.19,0.3,1
2014-02-09,60568.29001420016,4963,12.203967361313754,8.18,231,0.82,0.52,8.05,984.71,3.91,12.71,0.66,1.38,3.91,1.0,4.23,4.78,8.18,1.38,0.33,1
2014-02-10,56512.66699900008,5002,11.298014194122366,8.78,232,3.01,0.55,1.66,992.84,7.07,11.81,0.84,-0.57,7.07,1.0,2.77,4.08,8.78,0.89,0.36,0
2014-02-11,57533.24799750008,5013,11.476809893776199,7.51,223,1.32,0.41,4.62,996.66,4.06,12.39,0.76,-1.2,4.06,1.0,3.03,2.77,7.51,-0.57,0.39,0
2014-02-12,57963.66399059996,4931,11.754951123626032,8.83,210,1.94,0.59,7.24,994.27,4.73,11.8,0.75,0.05,4.73,1.0,4.14,3.03,8.83,-1.2,0.42,0
2014-02-13,56583.09800010014,5010,11.294031536946136,7.37,240,-0.01,0.36,5.83,992.43,3.42,13.04,0.68,0.16,3.42,1.0,3.47,4.09,7.37,0.05,0.45,0
2014-02-14,59204.21000369997,4990,11.864571143026046,12.02,186,3.99,0.67,6.6,990.31,12.02,11.17,0.81,3.29,12.02,1.0,8.21,3.47,12.02,0.45,0.48,0
2014-02-15,56796.293998700065,4937,11.504211869293107,9.9,233,2.95,0.35,9.96,988.63,5.79,12.38,0.69,-1.03,5.79,1.0,2.34,5.38,9.9,1.77,0.52,1
2014-02-16,58028.565996499914,5004,11.596436050459616,9.98,235,1.76,0.13,3.34,1006.7,7.88,12.78,0.76,2.84,7.88,2.0,4.89,2.34,9.98,-1.03,0.55,1
2014-02-17,54875.32799689986,4981,11.01692993312585,10.67,175,5.02,0.56,4.07,1007.8,10.67,10.32,0.83,4.97,10.67,1.0,7.64,4.89,10.67,2.84,0.58,0
2014-02-18,53508.38798990004,4956,10.796688456396295,10.13,201,6.23,0.57,3.06,1008.67,10.13,11.49,0.87,2.65,10.13,1.0,5.19,5.85,10.13,3.83,0.61,0
2014-02-19,53344.54800059987,4992,10.686007211658628,10.13,228,5.62,0.64,3.29,1011.57,10.13,9.95,0.87,6.53,10.13,1.0,8.56,5.19,10.13,2.65,0.64,0
2014-02-20,52763.240996399974,4981,10.592901223930932,12.5,216,7.23,0.61,5.38,1001.54,12.5,10.61,0.84,0.19,12.5,1.0,3.59,6.34,12.5,3.95,0.68,0
2014-02-21,52416.09199730002,4980,10.525319678172695,10.15,233,1.83,0.22,5.42,1003.42,10.15,13.31,0.72,1.59,10.15,1.0,4.72,3.59,10.15,0.19,0.71,0
2014-02-22,53816.73300080013,4981,10.80440333282476,11.63,228,2.64,0.25,4.77,1009.09,11.63,13.07,0.71,4.58,11.63,2.0,7.52,4.72,11.63,1.59,0.75,1
2014-02-23,57054.144994999915,4963,11.495898649002601,11.94,200,6.17,0.66,7.1,1010.37,11.94,12.33,0.76,5.52,11.94,1.0,7.99,8.67,11.94,5.53,0.78,1
2014-02-24,51887.91300410002,4979,10.421352280397674,14.23,183,6.03,0.5,5.02,1005.19,14.23,13.0,0.74,4.78,14.23,1.0,8.25,7.99,14.23,5.52,0.82,0
2014-02-25,51100.0370015,4964,10.294125101027397,11.43,202,5.06,0.62,5.69,1000.65,10.31,12.09,0.78,1.67,11.43,1.0,4.17,6.79,10.31,3.89,0.86,0
2014-02-26,50499.85199449989,4943,10.216437789702589,11.29,227,2.74,0.26,3.82,1012.73,11.29,13.0,0.73,3.03,11.29,2.0,6.01,4.17,11.29,1.67,0.9,0
2014-02-27,51584.610998000055,4978,10.362517275612706,10.31,224,3.08,0.32,4.14,1007.02,10.31,12.04,0.74,0.82,10.31,2.0,3.43,3.93,10.31,1.41,0.93,0
